"","Word","Freq"
"laughin","laughin",33
"animal","animal",33
"base","base",33
"bustin","bustin",33
"cages","cages",33
"deaf","deaf",33
"invented","invented",33
"racin","racin",33
"security","security",33
"stage","stage",33
"super","super",33
"sweater","sweater",33
"business","business",33
"bitches","bitches",33
"finna","finna",33
"green","green",33
"peep","peep",33
"smokin","smokin",33
"type","type",33
"uhh","uhh",33
"miles","miles",33
"recognize","recognize",33
"load","load",33
"sees","sees",33
"excited","excited",33
"screen","screen",33
"akilar","akilar",33
"kid","kid",32
"express","express",32
"command","command",32
"someones","someones",32
"plans","plans",32
"attraction","attraction",32
"brightened","brightened",32
"chemical","chemical",32
"coasting","coasting",32
"coco","coco",32
"curly","curly",32
"flavourful","flavourful",32
"games","games",32
"looks","looks",32
"meeting","meeting",32
"mutual","mutual",32
"ooooooooh","ooooooooh",32
"protection","protection",32
"pushing","pushing",32
"putting","putting",32
"reflect","reflect",32
"showed","showed",32
"special","special",32
"summon","summon",32
"mmmm","mmmm",32
"question","question",32
"sparks","sparks",32
"act","act",32
"needed","needed",32
"grass","grass",32
"comb","comb",32
"north","north",32
"sidearm","sidearm",32
"weapons","weapons",32
"yah","yah",32
"celebration","celebration",32
"uhmmm","uhmmm",32
"lalala","lalala",32
"moan","moan",32
"smileyeah","smileyeah",32
"whine","whine",32
"beside","beside",32
"system","system",32
"alarm","alarm",32
"happening","happening",32
"operations","operations",32
"chapter","chapter",31
"bite","bite",31
"doubts","doubts",31
"creation","creation",31
"dealing","dealing",31
"groovin","groovin",31
"lead","lead",31
"passion","passion",31
"trance","trance",31
"pen","pen",31
"castle","castle",31
"weakness","weakness",31
"beneath","beneath",31
"bizarre","bizarre",31
"bugs","bugs",31
"bursting","bursting",31
"crack","crack",31
"disco","disco",31
"foxtrot","foxtrot",31
"hugs","hugs",31
"insomniac","insomniac",31
"jarjar","jarjar",31
"lit","lit",31
"misty","misty",31
"rude","rude",31
"seams","seams",31
"several","several",31
"sheep","sheep",31
"sock","sock",31
"teardrops","teardrops",31
"tire","tire",31
"weird","weird",31
"fading","fading",30
"faster","faster",30
"store","store",30
"divine","divine",30
"evil","evil",30
"saving","saving",30
"stretching","stretching",30
"worth","worth",30
"electric","electric",30
"walls","walls",30
"nation","nation",30
"clappin","clappin",30
"lemme","lemme",30
"mamas","mamas",30
"moove","moove",30
"moovve","moovve",30
"movve","movve",30
"snappin","snappin",30
"tappin","tappin",30
"wop","wop",30
"extra","extra",30
"pants","pants",30
"smallest","smallest",30
"tweezers","tweezers",30
"weex","weex",30
"begun","begun",30
"brooks","brooks",30
"mornin","mornin",30
"tips","tips",30
"joke","joke",30
"talked","talked",30
"‘cuz","‘cuz",30
"exactly","exactly",30
"throw","throw",30
"willing","willing",30
"spinning","spinning",30
"y’","y’",30
"band","band",29
"rivals","rivals",29
"specially","specially",29
"fuck","fuck",29
"preaching","preaching",29
"roam","roam",29
"unspoken","unspoken",29
"famous","famous",29
"admits","admits",29
"bum","bum",29
"cared","cared",29
"crown","crown",29
"dared","dared",29
"dyin","dyin",29
"freely","freely",29
"hits","hits",29
"insults","insults",29
"meaningful","meaningful",29
"plates","plates",29
"sayin","sayin",29
"scold","scold",29
"seekers","seekers",29
"seize","seize",29
"selfrespect","selfrespect",29
"soakin","soakin",29
"soldiers","soldiers",29
"status","status",29
"stinking","stinking",29
"surfers","surfers",29
"guitar","guitar",28
"radio","radio",28
"laser","laser",28
"sometime","sometime",28
"fed","fed",28
"legit","legit",28
"naive","naive",28
"cant","cant",28
"gray","gray",28
"ooo","ooo",28
"aaaa","aaaa",28
"motherfucker","motherfucker",28
"spittin","spittin",28
"umm","umm",28
"tonight’s","tonight’s",28
"lifes","lifes",28
"upsets","upsets",28
"ramblin","ramblin",28
"rollin","rollin",28
"mothers","mothers",27
"wir","wir",27
"innocence","innocence",27
"self","self",27
"hoo","hoo",27
"pack","pack",27
"shoes","shoes",27
"watchin","watchin",27
"ure","ure",27
"mission","mission",27
"harmony","harmony",27
"hated","hated",27
"minds","minds",27
"prayin","prayin",27
"anew","anew",27
"gibson","gibson",27
"touchin","touchin",26
"ran","ran",26
"burnt","burnt",26
"lined","lined",26
"measure","measure",26
"ruins","ruins",26
"toys","toys",26
"maintain","maintain",26
"message","message",26
"exist","exist",26
"tender","tender",26
"vibration","vibration",26
"doc","doc",26
"kids","kids",26
"plays","plays",26
"keg","keg",26
"nervous","nervous",26
"powder","powder",26
"terrified","terrified",26
"universe","universe",26
"wonderous","wonderous",26
"anybody","anybody",26
"broke","broke",26
"happiness","happiness",26
"fucking","fucking",26
"lock","lock",26
"winner","winner",26
"aching","aching",26
"aside","aside",26
"bodys","bodys",26
"overload","overload",26
"physical","physical",26
"ignite","ignite",26
"shin","shin",26
"spark","spark",26
"vital","vital",26
"believing","believing",26
"color","color",26
"crowell","crowell",26
"daydreams","daydreams",26
"except","except",26
"flashes","flashes",26
"later","later",26
"leaver","leaver",26
"prime","prime",26
"prophets","prophets",26
"rodney","rodney",26
"shows","shows",26
"softly","softly",26
"worse","worse",26
"ampampquotlonely","ampampquotlonely",25
"streeeeeeeetampampquot","streeeeeeeetampampquot",25
"sitting","sitting",25
"barely","barely",25
"roof","roof",25
"birth","birth",25
"blaster","blaster",25
"pussy","pussy",25
"sick","sick",25
"working","working",25
"stepped","stepped",25
"family","family",25
"quiet","quiet",25
"school","school",25
"everythings","everythings",25
"waited","waited",24
"pie","pie",24
"steps","steps",24
"â€”","â€”",24
"circuits","circuits",24
"integrated","integrated",24
"reality","reality",24
"hots","hots",24
"exact","exact",24
"stamp","stamp",24
"watched","watched",24
"ummmhmmmhmyeah","ummmhmmmhmyeah",24
"ilei","ilei",24
"mai","mai",24
"pandera","pandera",24
"pere","pere",24
"tomu","tomu",24
"zel","zel",24
"titanic","titanic",24
"space","space",24
"film","film",24
"memories","memories",24
"tomorrow","tomorrow",24
"tah","tah",24
"ooooooo","ooooooo",24
"baseball","baseball",23
"buddy","buddy",23
"bums","bums",23
"chairs","chairs",23
"charleston","charleston",23
"chasing","chasing",23
"current","current",23
"electrically","electrically",23
"grocery","grocery",23
"king","king",23
"marching","marching",23
"mini","mini",23
"newborn","newborn",23
"page","page",23
"rage","rage",23
"reminisce","reminisce",23
"score","score",23
"skirts","skirts",23
"stores","stores",23
"supermart","supermart",23
"teenybopper","teenybopper",23
"happens","happens",23
"dem","dem",23
"brought","brought",23
"loads","loads",23
"sunshine","sunshine",23
"afternoon","afternoon",23
"sold","sold",23
"fail","fail",23
"ice","ice",23
"yelling","yelling",23
"asked","asked",23
"puttin","puttin",23
"carries","carries",23
"demanding","demanding",23
"fuss","fuss",23
"heavens","heavens",23
"park","park",23
"understanding","understanding",23
"caress","caress",23
"bonafide","bonafide",23
"machine","machine",23
"mummy","mummy",23
"doll","doll",22
"absolutely","absolutely",22
"according","according",22
"angel","angel",22
"bless","bless",22
"halfpast","halfpast",22
"humidity","humidity",22
"rearrange","rearrange",22
"sources","sources",22
"walked","walked",22
"emotions","emotions",22
"twenty","twenty",22
"astronomical","astronomical",22
"brrrrr","brrrrr",22
"chills","chills",22
"deelovely","deelovely",22
"deeply","deeply",22
"delicious","delicious",22
"depth","depth",22
"dive","dive",22
"flowin","flowin",22
"funk","funk",22
"funky","funky",22
"glowin","glowin",22
"hears","hears",22
"hendrix","hendrix",22
"hmm","hmm",22
"hoop","hoop",22
"horten","horten",22
"hula","hula",22
"liteful","liteful",22
"malicious","malicious",22
"nth","nth",22
"pied","pied",22
"piper","piper",22
"spill","spill",22
"stoop","stoop",22
"succotash","succotash",22
"supper","supper",22
"torso","torso",22
"truly","truly",22
"vicious","vicious",22
"niggaz","niggaz",22
"aids","aids",22
"awhile","awhile",22
"fashionable","fashionable",22
"lurking","lurking",22
"bothering","bothering",22
"dangerous","dangerous",22
"forcing","forcing",22
"knowledge","knowledge",22
"worries","worries",22
"fantastic","fantastic",22
"tasted","tasted",22
"funny","funny",22
"dressed","dressed",22
"abi","abi",22
"adama","adama",22
"ale","ale",22
"alla","alla",22
"baleri","baleri",22
"bullop","bullop",22
"canabi","canabi",22
"della","della",22
"eraki","eraki",22
"erubi","erubi",22
"eth","eth",22
"garib","garib",22
"gemme","gemme",22
"hardaaa","hardaaa",22
"harria","harria",22
"heuabe","heuabe",22
"hindi","hindi",22
"hokere","hokere",22
"hua","hua",22
"hurlara","hurlara",22
"ina","ina",22
"itomlmi","itomlmi",22
"kanithor","kanithor",22
"kisure","kisure",22
"konimi","konimi",22
"marda","marda",22
"millin","millin",22
"mimian","mimian",22
"muki","muki",22
"pea","pea",22
"putai","putai",22
"rakimi","rakimi",22
"sharia","sharia",22
"siki","siki",22
"silli","silli",22
"sillin","sillin",22
"tami","tami",22
"tiri","tiri",22
"urub","urub",22
"wan","wan",22
"cow","cow",22
"tella","tella",22
"drives","drives",21
"ate","ate",21
"bawls","bawls",21
"beautician","beautician",21
"bites","bites",21
"blazers","blazers",21
"capsule","capsule",21
"gogo","gogo",21
"lasers","lasers",21
"minded","minded",21
"module","module",21
"monroe","monroe",21
"nutrition","nutrition",21
"reptile","reptile",21
"screams","screams",21
"sells","sells",21
"sits","sits",21
"slash","slash",21
"sleeps","sleeps",21
"snuck","snuck",21
"stacks","stacks",21
"strung","strung",21
"tastes","tastes",21
"underwear","underwear",21
"waiters","waiters",21
"yorks","yorks",21
"planned","planned",21
"slave","slave",21
"note","note",21
"promote","promote",21
"snap","snap",21
"‘bout","‘bout",21
"boss","boss",21
"lazy","lazy",21
"foolish","foolish",21
"groovy","groovy",21
"aaaaaa","aaaaaa",21
"blessed","blessed",21
"neva","neva",21
"brando","brando",21
"escape","escape",21
"marlon","marlon",21
"mouth","mouth",21
"ruin","ruin",21
"shshshhh","shshshhh",21
"stumble","stumble",21
"swastikas","swastikas",21
"television","television",21
"tragic","tragic",21
"visions","visions",21
"wreck","wreck",21
"growin","growin",20
"played","played",20
"gave","gave",20
"briskness","briskness",20
"freshness","freshness",20
"gentleness","gentleness",20
"junes","junes",20
"leaf","leaf",20
"passions","passions",20
"snows","snows",20
"springtime","springtime",20
"transeurope","transeurope",20
"battle","battle",20
"fought","fought",20
"starts","starts",20
"hug","hug",20
"coldest","coldest",20
"warm","warm",20
"leavin","leavin",20
"disc","disc",20
"lovin’","lovin’",20
"mon","mon",20
"muhuh","muhuh",20
"naturally","naturally",20
"pah","pah",20
"stor","stor",20
"unless","unless",20
"seats","seats",20
"spit","spit",20
"addicted","addicted",20
"animator","animator",20
"danger","danger",20
"detonatoryeah","detonatoryeah",20
"filth","filth",20
"illustrated","illustrated",20
"infatuatedyeah","infatuatedyeah",20
"inflicted","inflicted",20
"instigator","instigator",20
"punkin","punkin",20
"clouding","clouding",20
"pity","pity",20
"ashamed","ashamed",20
"breakdown","breakdown",20
"cover","cover",20
"cravin’","cravin’",20
"criticise","criticise",20
"endlessly","endlessly",20
"feezin’","feezin’",20
"heavensent","heavensent",20
"meeee","meeee",20
"ooooooooo","ooooooooo",20
"pressure","pressure",20
"staying","staying",20
"unwind","unwind",20
"complaining","complaining",20
"colour","colour",20
"babies","babies",20
"admit","admit",20
"likes","likes",20
"mama","mama",20
"bird","bird",20
"bloom","bloom",20
"flower","flower",20
"glowing","glowing",20
"children","children",20
"brass","brass",20
"dat","dat",20
"endly","endly",20
"fireball","fireball",20
"gal","gal",20
"hatter","hatter",20
"hotter","hotter",20
"imma","imma",20
"overall","overall",20
"rewind","rewind",20
"saxsaphone","saxsaphone",20
"shiny","shiny",20
"shown","shown",20
"dawn","dawn",20
"drove","drove",20
"ohwhoa","ohwhoa",20
"â€˜em","â€˜em",20
"sherill","sherill",20
"somewhere","somewhere",20
"shooting","shooting",20
"sang","sang",20
"separate","separate",19
"’d","’d",19
"hype","hype",19
"somehow","somehow",19
"benz","benz",19
"ballistics","ballistics",19
"basic","basic",19
"brings","brings",19
"elemental","elemental",19
"freedom","freedom",19
"liberation","liberation",19
"mayhem","mayhem",19
"sample","sample",19
"swings","swings",19
"technology","technology",19
"trancentral","trancentral",19
"zulu","zulu",19
"bones","bones",19
"capability","capability",19
"dimension","dimension",19
"distortion","distortion",19
"djs","djs",19
"fishes","fishes",19
"fitness","fitness",19
"heavyweight","heavyweight",19
"howl","howl",19
"mcs","mcs",19
"megaphone","megaphone",19
"megatone","megatone",19
"portion","portion",19
"public","public",19
"slamming","slamming",19
"slick","slick",19
"versatile","versatile",19
"vicinity","vicinity",19
"woow","woow",19
"everyones","everyones",19
"guide","guide",19
"interval","interval",19
"sharing","sharing",19
"spirit","spirit",19
"daughters","daughters",19
"dew","dew",19
"drown","drown",19
"fathers","fathers",19
"hung","hung",19
"lions","lions",19
"order","order",19
"pacify","pacify",19
"quartered","quartered",19
"rape","rape",19
"sadness","sadness",19
"scars","scars",19
"valleys","valleys",19
"aura","aura",19
"begotten","begotten",19
"breaks","breaks",19
"debonair","debonair",19
"epitome","epitome",19
"females","females",19
"fish","fish",19
"laid","laid",19
"longing","longing",19
"loveless","loveless",19
"male","male",19
"mould","mould",19
"none","none",19
"perplex","perplex",19
"plenty","plenty",19
"presence","presence",19
"son","son",19
"thick","thick",19
"urge","urge",19
"whose","whose",19
"worm","worm",19
"bleed","bleed",19
"saviour","saviour",19
"unbelieving","unbelieving",19
"actin","actin",19
"amazin","amazin",19
"american","american",19
"angeles","angeles",19
"attract","attract",19
"background","background",19
"board","board",19
"bottom","bottom",19
"brush","brush",19
"cadillac","cadillac",19
"chairman","chairman",19
"chameleon","chameleon",19
"chi","chi",19
"chitown","chitown",19
"colors","colors",19
"crissy","crissy",19
"custom","custom",19
"daughter","daughter",19
"deals","deals",19
"detroit","detroit",19
"draggin","draggin",19
"dro","dro",19
"dye","dye",19
"eat","eat",19
"eightball","eightball",19
"everyhere","everyhere",19
"fat","fat",19
"finger","finger",19
"flip","flip",19
"flossin","flossin",19
"fosho","fosho",19
"fuchsia","fuchsia",19
"fur","fur",19
"furs","furs",19
"gators","gators",19
"hanger","hanger",19
"happen","happen",19
"hardhead","hardhead",19
"heels","heels",19
"hpnotic","hpnotic",19
"intro","intro",19
"introduction","introduction",19
"karat","karat",19
"karats","karats",19
"knock","knock",19
"lexus","lexus",19
"likely","likely",19
"lines","lines",19
"llac","llac",19
"los","los",19
"luchie","luchie",19
"macks","macks",19
"manicure","manicure",19
"maurie","maurie",19
"meal","meal",19
"memphis","memphis",19
"miami","miami",19
"mixed","mixed",19
"model","model",19
"month","month",19
"paddywagon","paddywagon",19
"peel","peel",19
"peepin","peepin",19
"persons","persons",19
"piss","piss",19
"players","players",19
"politicians","politicians",19
"red","red",19
"representin","representin",19
"riding","riding",19
"rings","rings",19
"rougher","rougher",19
"shame","shame",19
"shock","shock",19
"shoot","shoot",19
"snatchin","snatchin",19
"somebodys","somebodys",19
"southern","southern",19
"squares","squares",19
"stack","stack",19
"standin","standin",19
"supafly","supafly",19
"talker","talker",19
"toed","toed",19
"tryna","tryna",19
"twista","twista",19
"walker","walker",19
"whatchu","whatchu",19
"wolf","wolf",19
"worldwide","worldwide",19
"yellin","yellin",19
"york","york",19
"attack","attack",19
"beast","beast",19
"busom","busom",19
"caaaant","caaaant",19
"candlelight","candlelight",19
"cease","cease",19
"ceaseless","ceaseless",19
"couple","couple",19
"curse","curse",19
"electricity","electricity",19
"excess","excess",19
"forces","forces",19
"fundamental","fundamental",19
"greasy","greasy",19
"heath","heath",19
"hurry","hurry",19
"iiiii","iiiii",19
"insight","insight",19
"movement","movement",19
"nooo","nooo",19
"pep","pep",19
"sleeeeep","sleeeeep",19
"sleepers","sleepers",19
"slept","slept",19
"somethings","somethings",19
"stressed","stressed",19
"struggle","struggle",19
"takinoriginaltack","takinoriginaltack",19
"tearin","tearin",19
"teeth","teeth",19
"tights","tights",19
"toss","toss",19
"weeks","weeks",19
"yeast","yeast",19
"satisfying","satisfying",19
"alooone","alooone",19
"distance","distance",19
"growowowow","growowowow",19
"spot","spot",19
"divided","divided",19
"scratching","scratching",19
"byrd","byrd",19
"james","james",19
"lovey","lovey",19
"robert","robert",19
"blaming","blaming",19
"crossed","crossed",19
"letting","letting",19
"fills","fills",18
"lingers","lingers",18
"memory","memory",18
"sleeptalk","sleeptalk",18
"heavenly","heavenly",18
"vow","vow",18
"auf","auf",18
"autobahn","autobahn",18
"der","der",18
"ein","ein",18
"given","given",18
"pages","pages",18
"written","written",18
"woo","woo",18
"countdown","countdown",18
"enjoy","enjoy",18
"temptation","temptation",18
"breathing","breathing",18
"original","original",18
"angry","angry",18
"runs","runs",18
"lying","lying",18
"complicated","complicated",18
"among","among",18
"balloon","balloon",18
"beyond","beyond",18
"bliss","bliss",18
"captain","captain",18
"capture","capture",18
"claimed","claimed",18
"climbing","climbing",18
"cloud","cloud",18
"dampened","dampened",18
"gathered","gathered",18
"gods","gods",18
"ivory","ivory",18
"london","london",18
"machines","machines",18
"passed","passed",18
"passing","passing",18
"peter","peter",18
"pushed","pushed",18
"ragged","ragged",18
"resting","resting",18
"satori","satori",18
"scanned","scanned",18
"shape","shape",18
"shook","shook",18
"soared","soared",18
"songs","songs",18
"summers","summers",18
"swept","swept",18
"toppest","toppest",18
"tops","tops",18
"unchained","unchained",18
"venusians","venusians",18
"vibrant","vibrant",18
"fame","fame",18
"cowboy","cowboy",18
"pictures","pictures",18
"ain’t","ain’t",18
"dedicated","dedicated",18
"dogg","dogg",18
"sayin’","sayin’",18
"…","…",18
"anyone","anyone",17
"mature","mature",17
"singin","singin",17
"news","news",17
"problem","problem",17
"awe","awe",17
"etc","etc",17
"hopes","hopes",17
"obsessed","obsessed",17
"mistakes","mistakes",17
"older","older",17
"advantage","advantage",17
"decide","decide",17
"dotted","dotted",17
"sipping","sipping",17
"tab","tab",17
"trippin","trippin",17
"acquaintances","acquaintances",17
"carefully","carefully",17
"choose","choose",17
"commitments","commitments",17
"crime","crime",17
"dismay","dismay",17
"drift","drift",17
"fraid","fraid",17
"garden","garden",17
"item","item",17
"lifestyle","lifestyle",17
"nows","nows",17
"promised","promised",17
"rose","rose",17
"shallow","shallow",17
"topic","topic",17
"using","using",17
"yuo","yuo",17
"‘cause","‘cause",17
"motherfuckin","motherfuckin",17
"parents","parents",17
"calls","calls",17
"altered","altered",17
"ampquotampquot","ampquotampquot",17
"attitude","attitude",17
"capable","capable",17
"conviction","conviction",17
"dayll","dayll",17
"delivery","delivery",17
"detailed","detailed",17
"faith","faith",17
"fiction","fiction",17
"firm","firm",17
"flowing","flowing",17
"fountain","fountain",17
"generation","generation",17
"lyric","lyric",17
"perception","perception",17
"proving","proving",17
"racing","racing",17
"reeling","reeling",17
"river","river",17
"rolling","rolling",17
"shamen","shamen",17
"stopped","stopped",17
"succeed","succeed",17
"transition","transition",17
"tribe","tribe",17
"troublefree","troublefree",17
"wax","wax",17
"backstabbin","backstabbin",17
"charity","charity",17
"cheatin","cheatin",17
"grabbin","grabbin",17
"greedy","greedy",17
"handouts","handouts",17
"hay","hay",17
"killin","killin",17
"lyin","lyin",17
"respect","respect",17
"stealin","stealin",17
"welfare","welfare",17
"brutamonte","brutamonte",17
"cream","cream",17
"icecream","icecream",17
"meanwhile","meanwhile",17
"rocking","rocking",17
"screaming","screaming",17
"strobe","strobe",17
"tammy","tammy",17
"tennessee","tennessee",17
"tribes","tribes",17
"vibes","vibes",17
"zashivazom","zashivazom",17
"flowers","flowers",16
"anyway","anyway",16
"egg","egg",16
"charms","charms",16
"held","held",16
"nearer","nearer",16
"passes","passes",16
"solution","solution",16
"begging","begging",16
"early","early",16
"wakes","wakes",16
"alatawuané","alatawuané",16
"borale","borale",16
"boraleae","boraleae",16
"dalou","dalou",16
"dela","dela",16
"icas","icas",16
"komi","komi",16
"oula","oula",16
"zecob","zecob",16
"ziza","ziza",16
"brooklyn","brooklyn",16
"beams","beams",16
"djjjj","djjjj",16
"eyed","eyed",16
"flashin","flashin",16
"starry","starry",16
"sundown","sundown",16
"sunrise","sunrise",16
"sweatbox","sweatbox",16
"backwant","backwant",16
"health","health",16
"mental","mental",16
"messed","messed",16
"sat","sat",16
"unwell","unwell",16
"byebye","byebye",16
"confessions","confessions",16
"puts","puts",16
"religion","religion",16
"terrifies","terrifies",16
"broom","broom",16
"callin�","callin�",16
"countin�","countin�",16
"devil","devil",16
"filling","filling",16
"flash","flash",16
"hills","hills",16
"locking","locking",16
"mercedes","mercedes",16
"mopping","mopping",16
"pan","pan",16
"parties","parties",16
"pills","pills",16
"sum","sum",16
"wiping","wiping",16
"wrestling","wrestling",16
"drifted","drifted",16
"hobos","hobos",16
"rail","rail",16
"trail","trail",16
"missing","missing",16
"aww","aww",15
"awww","awww",15
"follows","follows",15
"hangin","hangin",15
"melting","melting",15
"rainbows","rainbows",15
"winters","winters",15
"lovers","lovers",15
"connection","connection",15
"situation","situation",15
"asking�","asking�",15
"behavior","behavior",15
"calm","calm",15
"cheating","cheating",15
"city�s","city�s",15
"curtain","curtain",15
"election","election",15
"entangled","entangled",15
"flam","flam",15
"flickers","flickers",15
"flim","flim",15
"illegal","illegal",15
"impale","impale",15
"intuitive","intuitive",15
"invitation","invitation",15
"judy","judy",15
"lover�s","lover�s",15
"mistress","mistress",15
"moody","moody",15
"murmurs","murmurs",15
"opening","opening",15
"roads","roads",15
"rumours","rumours",15
"savior","savior",15
"scheming","scheming",15
"slip","slip",15
"strands","strands",15
"strike","strike",15
"timing","timing",15
"turning","turning",15
"yell","yell",15
"�scuse","�scuse",15
"nittygritty","nittygritty",15
"tank","tank",15
"steady","steady",15
"chile","chile",15
"ole","ole",15
"whoohoo","whoohoo",15
"cannon","cannon",15
"cannonball","cannonball",15
"canyon","canyon",15
"echoes","echoes",15
"fabric","fabric",15
"places","places",15
"reciprocating","reciprocating",15
"treatin","treatin",14
"clown","clown",14
"copyright","copyright",14
"earned","earned",14
"goodnight","goodnight",14
"hairs","hairs",14
"hill","hill",14
"moneys","moneys",14
"owners","owners",14
"property","property",14
"rent","rent",14
"motor","motor",14
"closed","closed",14
"appeared","appeared",14
"driving","driving",14
"harbour","harbour",14
"slipped","slipped",14
"smiled","smiled",14
"windscreen","windscreen",14
"ehy","ehy",14
"underpressure","underpressure",14
"hometown","hometown",14
"album","album",14
"artiste","artiste",14
"dancedance","dancedance",14
"rolled","rolled",14
"title","title",14
"aaaaa","aaaaa",14
"akll","akll",14
"automatically","automatically",14
"bead","bead",14
"beepin","beepin",14
"betcha","betcha",14
"bogus","bogus",14
"bonk","bonk",14
"bread","bread",14
"broad","broad",14
"butter","butter",14
"caddy","caddy",14
"chewin","chewin",14
"chicken","chicken",14
"chips","chips",14
"cig","cig",14
"click","click",14
"coastin","coastin",14
"collecting","collecting",14
"complex","complex",14
"crib","crib",14
"cries","cries",14
"deuce","deuce",14
"dividends","dividends",14
"doublel","doublel",14
"dough","dough",14
"drinks","drinks",14
"fancy","fancy",14
"feds","feds",14
"fellas","fellas",14
"fin","fin",14
"flatter","flatter",14
"flexin","flexin",14
"forgot","forgot",14
"forgotten","forgotten",14
"freak","freak",14
"fresh","fresh",14
"fuckin","fuckin",14
"girbaud","girbaud",14
"givin","givin",14
"holler","holler",14
"introduce","introduce",14
"involved","involved",14
"jewels","jewels",14
"juice","juice",14
"kittys","kittys",14
"legs","legs",14
"limp","limp",14
"loose","loose",14
"lotion","lotion",14
"lovely","lovely",14
"members","members",14
"mouthful","mouthful",14
"niggazll","niggazll",14
"oprah","oprah",14
"passenger","passenger",14
"pause","pause",14
"peanut","peanut",14
"per","per",14
"plus","plus",14
"poker","poker",14
"potion","potion",14
"protections","protections",14
"provokin","provokin",14
"pulls","pulls",14
"rubbin","rubbin",14
"samplin","samplin",14
"seagram","seagram",14
"selfcentered","selfcentered",14
"shitted","shitted",14
"slay","slay",14
"smother","smother",14
"sportin","sportin",14
"stem","stem",14
"strapped","strapped",14
"strategy","strategy",14
"studied","studied",14
"suck","suck",14
"tempo","tempo",14
"thighs","thighs",14
"tip","tip",14
"trickin","trickin",14
"wearing","wearing",14
"anthony","anthony",14
"ears","ears",14
"hamilton","hamilton",14
"raised","raised",14
"cards","cards",14
"bother","bother",14
"lovw","lovw",14
"regret","regret",14
"trade","trade",14
"direction","direction",14
"opened","opened",13
"reached","reached",13
"surprising","surprising",13
"dad","dad",13
"hardly","hardly",13
"chaise","chaise",13
"cheekbones","cheekbones",13
"cracked","cracked",13
"dress","dress",13
"isn’t","isn’t",13
"lipstick","lipstick",13
"longue","longue",13
"mechanics","mechanics",13
"perfume","perfume",13
"prisons","prisons",13
"smashed","smashed",13
"wink","wink",13
"beware","beware",13
"tear","tear",13
"exterminate","exterminate",13
"lads","lads",13
"shout","shout",13
"folks","folks",13
"cest","cest",13
"cliché","cliché",13
"dimples","dimples",13
"greet","greet",13
"hahaha","hahaha",13
"honolulu","honolulu",13
"jamaica","jamaica",13
"polite","polite",13
"reward","reward",13
"screwed","screwed",13
"united","united",13
"vie","vie",13
"volume","volume",13
"gas","gas",13
"lesson","lesson",13
"dog","dog",13
"fools","fools",13
"assuming","assuming",13
"compliments","compliments",13
"difference","difference",13
"drama","drama",13
"hates","hates",13
"imperfection","imperfection",13
"lemonade","lemonade",13
"magazine","magazine",13
"mommas","mommas",13
"nonchalant","nonchalant",13
"prays","prays",13
"stays","stays",13
"swears","swears",13
"necks","necks",12
"specks","specks",12
"stretch","stretch",12
"nearly","nearly",12
"possibly","possibly",12
"whoahhhhh","whoahhhhh",12
"beam","beam",12
"fairyland","fairyland",12
"flying","flying",12
"glittering","glittering",12
"hyperspace","hyperspace",12
"interface","interface",12
"rays","rays",12
"refrain","refrain",12
"travelling","travelling",12
"dos","dos",12
"ghetto","ghetto",12
"uno","uno",12
"others","others",12
"jennifer","jennifer",12
"lopez","lopez",12
"anesthetic","anesthetic",12
"apple","apple",12
"cart","cart",12
"design","design",12
"final","final",12
"gonnabe","gonnabe",12
"harm","harm",12
"hmmmmm","hmmmmm",12
"houston","houston",12
"kingboy","kingboy",12
"nanananana","nanananana",12
"notesll","notesll",12
"oltime","oltime",12
"poetic","poetic",12
"positive","positive",12
"prophetic","prophetic",12
"react","react",12
"stutter","stutter",12
"sucka","sucka",12
"ummmhmmmhm","ummmhmmmhm",12
"ummmhmmmmmm","ummmhmmmmmm",12
"upset","upset",12
"wannabe","wannabe",12
"weak","weak",12
"energetic","energetic",12
"mek","mek",12
"mud","mud",12
"ampquot","ampquot",12
"bobby","bobby",12
"brainy","brainy",12
"fair","fair",12
"heather","heather",12
"interfere","interfere",12
"jobs","jobs",12
"june","june",12
"selves","selves",12
"stockbroker","stockbroker",12
"tan","tan",12
"telephone","telephone",12
"childs","childs",12
"whiskey","whiskey",12
"buy","buy",12
"fabulous","fabulous",12
"cha","cha",12
"pushin’","pushin’",12
"racism","racism",12
"snoop","snoop",12
"somethin’","somethin’",12
"warren","warren",12
"wus","wus",12
"arkansas","arkansas",12
"aunt","aunt",12
"cliff","cliff",12
"farm","farm",12
"fist","fist",12
"leg","leg",12
"liked","liked",12
"lip","lip",12
"louise","louise",12
"onto","onto",12
"ooooooooooooo","ooooooooooooo",12
"reaching","reaching",12
"savin","savin",11
"shinin","shinin",11
"scream","scream",11
"loneliness","loneliness",11
"ahhuh","ahhuh",11
"amennnn","amennnn",11
"barometers","barometers",11
"begin","begin",11
"blonde","blonde",11
"lean","lean",11
"linehan","linehan",11
"rip","rip",11
"specimen","specimen",11
"stormy","stormy",11
"umbrellas","umbrellas",11
"wet","wet",11
"view","view",11
"activity","activity",11
"condo","condo",11
"constantly","constantly",11
"counselors","counselors",11
"denouncement","denouncement",11
"downtown","downtown",11
"engage","engage",11
"evidence","evidence",11
"expects","expects",11
"noticed","noticed",11
"obvious","obvious",11
"perplexed","perplexed",11
"projects","projects",11
"scorn","scorn",11
"changes","changes",11
